date_column,site,category,brand,model_name,product_title,price_egp,os,ram_gb,storage,screen_size_in,resolution,refresh_rate_hz,cpu_speed_ghz,connectivity_technology,cpu_model,color,wireless_carrier,cellular_technology,all_reviews,rate,discount,product_url,image_url,asin,batteries,model_number
9/16/2024,amazon_egy,mobile phones,infinix,smart 8,"infinix smart 8 (ram: 4+4gb, rom: 128gb), 6.6"" hd+ display, 13mp dual ai rear camera with ring flashlight, 8mp front camera, 5000 mah battery, dual nano sim, type-c, android 13 - shinny gold color",,android 13.0,4 gb,128 gb,6.6 inches,720 x 1612,90,,,snapdragon,,unlocked,,"[{'reviewer': 'iftikhar hussain', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 2 september 2024', 'review': 'good\nread more'}, {'reviewer': 'ahmed hassanin', 'rating': '4.0 ', 'date': 'reviewed in saudi arabia on 17 july 2024', 'review': 'الجهاز جيد جدا مقارنة بسعرة\nread more'}, {'reviewer': 'abdelsatar', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 22 august 2024', 'review': 'البطارية ممتازة والهاتف كويس بالنسبة للفئة السعرية\nread more'}, {'reviewer': ""product doesn't look bad for that price"", 'rating': '4.0 ', 'date': 'reviewed in saudi arabia on 23 march 2024', 'review': ""product doesn't look bad for that price\nread more""}, {'reviewer': 'manal', 'rating': '1.0 ', 'date': 'reviewed in saudi arabia on 12 december 2023', 'review': 'غير مكتمل\nread more'}]",4.5,,https://www.amazon.eg/-/en/Infinix-Smart-RAM-Display-Flashlight/dp/B0CNNDDYVT/ref=sr_1_77?dib=eyJ2IjoiMSJ9.yHKRFKgpIWA7FpQ_8Lr1e0Ov95xvpKR_9BDGFxCvz0dZNUcASMv4fZhnYFfrCcKkWLh7HzTGwd_JmJmYW25Uf2rx4KA9atcAY3pX8To-Sjtufd2YdscXPP7wRN3a1hPIrADBW5XDndQIvYM58CojUSvlvGxgJk41jmGfjoD4Rwv4jQY3qCYRzAj8mOsYDzv6vaSn-W4yz4t1QVZ_xqCGsUf_tYebbk_iV-MgbBWdNlK_hBtWA2NNFiBxGIxtWQPIZCbUsjdHktRYiJ_V9w_80PJDplWlEcIk8puqShB3mTc._x9Ytd0eCfiwJKRpLoLJyq4BTNzQxPIfSaOhLDvc4nU&dib_tag=se&qid=1726502646&refinements=p_123%3A110955%7C1500397%7C329744%7C338933%7C339703%7C367594%7C380758%7C46655%7C559198%7C568349&rnid=91049076031&s=electronics&sr=1-77,https://m.media-amazon.com/images/I/61sW3MGxQGL.__AC_SX300_SY300_QL70_ML2_.jpg,,,
9/16/2024,amazon_egy,mobile phones,xiaomi,redmi 13c,"xiaomi redmi 13c dual sim smartphone with 6gb ram, 128gb rom, 6.74-inch display, 4g connectivity, high-resolution camera, efficient performance, sleek design midnight black enhanced mobile experience",5700,android 13.0,6 gb,128 gb,6.74 inches,1080 x 2400,90,,bluetooth,snapdragon,midnight black,unlocked for all carriers,,"[{'reviewer': 'mahmoud', 'rating': '5.0 ', 'date': 'reviewed in egypt on 7 september 2024', 'review': 'good\nread more'}, {'reviewer': 'eman', 'rating': '1.0 ', 'date': 'reviewed in egypt on 9 september 2024', 'review': 'الموبايل اتلوي كامل بعد شهر استخدام ..عاوزة ارجعه الضمان يا ريت حد يتواصل معايا من البائعين\nread more'}, {'reviewer': 'user-mk5ftq1', 'rating': '4.0 ', 'date': 'reviewed in egypt on 28 july 2024', 'review': 'كويس للاستعمال اليومي شاشه كبيرة صوت ضعيف شويه\nread more'}, {'reviewer': 'amir albaroudy', 'rating': '5.0 ', 'date': 'reviewed in egypt on 9 august 2024', 'review': 'التليفون جاي متبرشم حالة ممتازة الجهاز مقارنة بسعره ممتاز العيب ان الشاشة كبيرة بزيادة لا تناسب الايدي الصغيرة بالإضافة إلى ان اندرويد ١٤ صعب فهمه نسبيا بعض الخصائص والاعدادات لا يتم الوصول اليها بسهولة جودة الخامات مقبولة جدا مقارنة بالسعر\nread more'}, {'reviewer': 'mostafa ahmed', 'rating': '5.0 ', 'date': 'reviewed in egypt on 16 august 2024', 'review': 'وصل التليفون مظبوط واقل سعر معروض فى نسخه 8gb رامات و 256 gb ذاكرة داخليهشكرا امازون\nread more'}]",3.5,25,https://www.amazon.eg/-/en/Xiaomi-Redmi-13C-Connectivity-High-Resolution/dp/B0CT3M94PM/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ESuG0wU7gFJe36ODf9jPQcWWTfE_f4dOgf9pJx-dydDicHbRRXRenBPbJoEkpshwfgln-uvrDfX6g-tdU7A0SWqrn85pauf4BF4s8UzrrZz1-DAVPZK6VYL9Vdok3Bfdu6CL17Tft14QoB-oOn0ZJPjhLo004GcAF9XStpo6VgAycVWkL1ZtZTMirmggps1TrtwkQ-YBi29pMBKu-9SsCqRP5rMRpk1P8QT6aerxxOCvMHD2JoKV-J7YIFgntrJcq06TJumD0PevKEKwakp5V-VisQc0WMX3OIArZ-qYjyU.Lhy0eu_NBwoLOnZEzLA8WM_SfjHxy8_Pxyj55xNY_OI&dib_tag=se&qid=1726502600&refinements=p_123%3A110955%7C1500397%7C329744%7C338933%7C339703%7C367594%7C380758%7C46655%7C559198%7C568349&rnid=91049076031&s=electronics&sr=1-3,https://m.media-amazon.com/images/I/51z+jOOKlJL._AC_SY300_SX300_.jpg,b0ct3m94pm,1 lithium polymer batteries required. (included),redmi 13c
9/16/2024,amazon_egy,mobile phones,samsung,a34,samsung galaxy a34 dual sim 8gb ram+128gb rom (6.5 inches) (4g) - (awesome graphite),11999,android,8gb,128gb,,,,,,,,,,"[{'reviewer': 'جميل', 'rating': '5.0 ', 'date': 'reviewed in egypt on 10 september 2024', 'review': 'ممتاز\nread more'}, {'reviewer': 'abo zeyad elheweety', 'rating': '5.0 ', 'date': 'reviewed in egypt on 30 july 2024', 'review': 'الهاتف جميل جداً وسلس وسريعلكن عيوبه ان التلفون جاي لزقة الامان مفتوحه ومن غير شاحن ولا اي حاجه غير وصلة شاحن type c من الاتجاهين\nread more'}, {'reviewer': 'essam rajab', 'rating': '4.0 ', 'date': 'reviewed in egypt on 19 october 2023', 'review': 'أولاً: المميزات:1- سماعة المكالمات عالية وممتازة.2- صوت المايك نقي والعزل فيه محترم في أكثر الأماكن ازدحاماً.3- الشاشة جيدة كعادة سامسونج.4- الكاميرات كويسة جداً.5- عمر البطارية يوم كامل مع استخدام مكثف وثقيل - وعمرها يوم ونصف ليومين لو استخدام متوسط أو تحت المتوسط.6- سريع ليس به أي أخطاء في السوفت ويير ومش بيسخن في العادي.7-  gps دقيق -ومش بيسخن التليفون زي تليفونات أخرى.ثانياً : العيوب:1- ماسكة التليفون غير مريحة للإيد الصغيرة او المتوسطة.2- أداء البصمة تحت الشاشة ضعيف جدا ونسبة الخطأ كبيرة جدا والتليفون عريض كانت ممكن تكون في الجنب أفضل واسرع.3- انسى استخدام التليفون تحت اضاءة الشمس.4- قوة wifi ضعيفة.5- قوة الشبكة متوسطة مش أحسن حاجة.6- سعر 10 الاف جنيه كثير عليه .. لكن للأسف قيمة العملة السبب.\nread more'}, {'reviewer': 'haytham', 'rating': '5.0 ', 'date': 'reviewed in egypt on 6 september 2023', 'review': 'خلال تجربتي للموبايل فهو رائع ولكن كاميرا الهاتف سيئة جدا سواء الأمامية او الخلفية ودا اكتر شىء زعلني بعد شرائي للموبايل خصوصا اني كنت استخدم موبايل افضل فى الكاميرات قبل هذا الموبايل وهوa52sشبكات هذا الموبايل أفضل بكتير عن شبكات الموبايل السابق رغم ان الاتنين من شركة سامسونجشاشة هذا الموبايل أعرض قليلا ودا شىء عاجبني واعتقد هي نفس العرض بتاع شاشة موبايل سامسونج الترا 23الموبايل سريع ولكن مش سريع اوي زي موبايلي السابق اللى هوa52sالموبايل جاي لوحده فى العلبة فقط لا يوجد شاحن ولا جراب ولا سكرينه على الموبايل\nread more'}, {'reviewer': 'soliman abou samra', 'rating': '5.0 ', 'date': 'reviewed in egypt on 8 october 2023', 'review': 'best mobile choice in its range no drawbacks up till now meets and some times exceeds my expectations my main mobile is s22 ultra but that is another budget\nread more'}]",4.3,13,https://www.amazon.eg/-/en/Samsung-Galaxy-Dual-128GB-Inches/dp/B0BXNY4YD3/ref=sr_1_47?dib=eyJ2IjoiMSJ9.CT47HzzsameEhv4VG9ziCNr83B385B18XUc79KTKALyzxZRTPFV4hS8eFc2n6poBjtS054damKztM0jkPz2z5X2kv1GDujxgfXnV_ZZIV-XhrovRg0OfINSBhtc1cbRoOvMoJnQxt2etlKYhVcJpcFo0MCbUUEgl-UCEDvzVQZexKCVIRFBlklmOuFgDaUT2znzZDkTQKjbWIKjaTHoqDBp3Ym4v8IwkPDH2Xamrhd1VRRTFJqAXY_3ZTMOnMhkeaDVdS42jeCFeDvlkU0pHYPDsxKg18Cg8hlQjfZTJtWc.NxmovNhoQhoz2TzjDWoOAeKnSjhuOXDnxWoOn97QVqA&dib_tag=se&qid=1726502604&refinements=p_123%3A110955%7C1500397%7C329744%7C338933%7C339703%7C367594%7C380758%7C46655%7C559198%7C568349&rnid=91049076031&s=electronics&sr=1-47,https://m.media-amazon.com/images/I/71RqyKk2eBL.__AC_SX300_SY300_QL70_ML2_.jpg,,,
9/16/2024,amazon_egy,mobile phones,honor,x7a,honor x7a 4gb ram 128gb internal storage-ocean blue,5025,android 12.0,4 gb,128 gb,6.74 inches,1080 x 2280,60,1.8 ghz,,,,china mobile,,"[{'reviewer': 'mohamed hassan shehata', 'rating': '5.0 ', 'date': 'reviewed in egypt on 21 june 2024', 'review': 'المنتج كويسى جدا وانصح بشراءئة مرة اخرى\nread more'}, {'reviewer': 'hany joe', 'rating': '5.0 ', 'date': 'reviewed in egypt on 6 march 2024', 'review': 'موبايل جيد جدا....شكرا امازون..\nread more'}, {'reviewer': 'mohamed mahmoud', 'rating': '4.0 ', 'date': 'reviewed in egypt on 14 november 2023', 'review': 'بطارية ممتازة تم تقييمها كأفضل ثالث بطارية في العالم لعام 2023 تستمر ليومين في المتوسطشبكة ممتازة وجودة مكالمات ممتازة والصوت عالي وواضح في المايك والسماعاتالشاشة بهتانة شوية بس مش فارقة معايا والصوت مونو مش ستيريو والتصوير وتصوير الفيديو يؤدي الغرض وبطيئ وفيه لاج شوية ولا يصلح للألعاب القوية هو مناسب لحد يكون بيشتغل طول اليوم خارج المنزل لأنه مش هيحتاج يشحن مهما كان إستخدامه ومناسب أيضا لحد شغله بيعتمد علي المكالمات ويهمه جودة الشبكة وجودة المكالمة\nread more'}, {'reviewer': '.. جهاز عملي وامكاناته متوافقه مع سعره وحجمه جيد', 'rating': '5.0 ', 'date': 'reviewed in egypt on 20 april 2024', 'review': '.. خواص الجهاز جيدة وله بطاريه رائعه تعمل لمدة طويلة والسعر معتدل بالنسبه لإمكاناته.\nread more'}]",4.8,,https://www.amazon.eg/-/en/Honor-128gb-internal-storage-ocean-blue/dp/B0BZQ1XMLT/ref=sr_1_104?dib=eyJ2IjoiMSJ9.72nOmjVp3ctLRcelfnhgQxYabDfFN55_ZanMTnGMm4KYIp2xqHBZ_OilDNsqYyMrJFvGe9ehix7LNrhd50CDaaNDno6efFG7C_mnXHZV3pnPh5qk7R0-rW8LGfx4kRY5AfLfAC4edwfWbnFsGVTsFmKlVlkLWOltIQW00orHgYE6VGg0HrNBlywF3DoPgNX_GCyiBk1xVmOXzrMegCtSTZZNHzMGdD6oqbbcP6uX89rdfvW570z4jbDi3PzfpzoB75upa320P32UyGr8zwt8GirWzAzuQwIrUweP_1rW62s.NeZQ6AXXEkFypzsPphuOt5TlaQklP1_Xasqo3n_-rGE&dib_tag=se&qid=1726502650&refinements=p_123%3A110955%7C1500397%7C329744%7C338933%7C339703%7C367594%7C380758%7C46655%7C559198%7C568349&rnid=91049076031&s=electronics&sr=1-104,https://m.media-amazon.com/images/I/61B5ZnFAS8L.__AC_SX300_SY300_QL70_ML2_.jpg,b0bzq1xmlt,1 lithium polymer batteries required. (included),6.93652E+12
9/16/2024,amazon_egy,mobile phones,samsung,s23 fe,"samsung galaxy s23 fe 5g dual sim android smartphone, amazon exclusive 2-year samsung care+, 256gb, mint (uae version)",,android 12.0,8 gb,256 gb,6.4 inches,1080 x 2340,120,,"bluetooth, wi-fi",snapdragon,mint,unlocked for all carriers,,"[{'reviewer': 'sootmisr', 'rating': '5.0 ', 'date': 'reviewed in egypt on 17 august 2024', 'review': 'شكرا للبائع.. المنتج رائع وكصنوع بجامات ممتازة .. افضل مافية جودة التصوير وسهولة نقل البيانات من الهاتف سامسونج القديم ومزايا الذكاء الصناعي بجد رائعة❤️💯\nread more'}, {'reviewer': 'mohamed hegazi', 'rating': '5.0 ', 'date': 'reviewed in egypt on 8 september 2024', 'review': 'personal uses\nread more'}, {'reviewer': 'celik yusuf', 'rating': '1.0 ', 'date': 'reviewed in egypt on 22 may 2024', 'review': ""i always saw the comments about the phone heating up but i didnt believe it. turns out its the processor, its known for heating up and it ruins the battery which from day one was terrible. the phone's aesthetic is really nice but it's still not usable.\nread more""}, {'reviewer': 'haitham magdy', 'rating': '5.0 ', 'date': 'reviewed in egypt on 27 august 2024', 'review': 'very good product came with warranty\nread more'}, {'reviewer': 'ايمن فكري فهيم', 'rating': '4.0 ', 'date': 'reviewed in egypt on 7 august 2024', 'review': 'كاميرات ممتازة والشاشة والمعالج ايضا مشكلته بيسخن شوية والبطارية بتسهلك في نهاية اليوم..سعره كان ممتاز في امازون في يوم برايم ساعة شراءه..عموما موبيل ممتاز في فئته..انه سامسونج\nread more'}]",4,,https://www.amazon.eg/-/en/Samsung-Android-Smartphone-Exclusive-Version/dp/B0CJXPXVGZ/ref=sr_1_30?dib=eyJ2IjoiMSJ9.CT47HzzsameEhv4VG9ziCNr83B385B18XUc79KTKALyzxZRTPFV4hS8eFc2n6poBjtS054damKztM0jkPz2z5X2kv1GDujxgfXnV_ZZIV-XhrovRg0OfINSBhtc1cbRoOvMoJnQxt2etlKYhVcJpcFo0MCbUUEgl-UCEDvzVQZexKCVIRFBlklmOuFgDaUT2znzZDkTQKjbWIKjaTHoqDBp3Ym4v8IwkPDH2Xamrhd1VRRTFJqAXY_3ZTMOnMhkeaDVdS42jeCFeDvlkU0pHYPDsxKg18Cg8hlQjfZTJtWc.NxmovNhoQhoz2TzjDWoOAeKnSjhuOXDnxWoOn97QVqA&dib_tag=se&qid=1726502604&refinements=p_123%3A110955%7C1500397%7C329744%7C338933%7C339703%7C367594%7C380758%7C46655%7C559198%7C568349&rnid=91049076031&s=electronics&sr=1-30,https://m.media-amazon.com/images/I/617l83eY1rL.__AC_SX300_SY300_QL70_ML2_.jpg,b0cjxpxvgz,,sm-s711blgcmea
9/16/2024,amazon_egy,mobile phones,apple,15 pro max,apple iphone 15 pro max sim (256 gb) - natural titanium,,ios 15,8 gb,256 gb,6.7 inches,,120,2 ghz,,,,unlocked for all carriers,5g,"[{'reviewer': 'alex g', 'rating': '5.0 ', 'date': 'reviewed in egypt on 9 january 2024', 'review': ""what they say about an iphone is totally true. it's an amazing phone. probably the best in the market. no issues whatsoever. just positive experience and emotions. i absolutely recommend it to anyone who can afford it.\nread more""}, {'reviewer': 'adam', 'rating': '5.0 ', 'date': 'reviewed in egypt on 6 october 2023', 'review': 'بس عيبو انك متعرفش تشتريه\nread more'}, {'reviewer': 'malek h.', 'rating': '5.0 ', 'date': 'reviewed in egypt on 12 january 2024', 'review': 'سعر مناسب\nread more'}, {'reviewer': 'sherif', 'rating': '1.0 ', 'date': 'reviewed in egypt on 28 september 2023', 'review': '96 الف جنيه في النسخة ال256 !!!!إمال النسخة الأكبر هتكون بكام\nread more'}, {'reviewer': 'ahmed el shamy', 'rating': '1.0 ', 'date': 'reviewed in egypt on 28 september 2023', 'review': 'phone is goos however price is too much .. do not recommend it at all for that price\nread more'}]",4.6,,https://www.amazon.eg/-/en/Apple-iPhone-Pro-Max-Sim/dp/B0CHXLGXHQ/ref=sr_1_37?dib=eyJ2IjoiMSJ9.CT47HzzsameEhv4VG9ziCNr83B385B18XUc79KTKALyzxZRTPFV4hS8eFc2n6poBjtS054damKztM0jkPz2z5X2kv1GDujxgfXnV_ZZIV-XhrovRg0OfINSBhtc1cbRoOvMoJnQxt2etlKYhVcJpcFo0MCbUUEgl-UCEDvzVQZexKCVIRFBlklmOuFgDaUT2znzZDkTQKjbWIKjaTHoqDBp3Ym4v8IwkPDH2Xamrhd1VRRTFJqAXY_3ZTMOnMhkeaDVdS42jeCFeDvlkU0pHYPDsxKg18Cg8hlQjfZTJtWc.NxmovNhoQhoz2TzjDWoOAeKnSjhuOXDnxWoOn97QVqA&dib_tag=se&qid=1726502604&refinements=p_123%3A110955%7C1500397%7C329744%7C338933%7C339703%7C367594%7C380758%7C46655%7C559198%7C568349&rnid=91049076031&s=electronics&sr=1-37,https://m.media-amazon.com/images/I/71cfXX7jpdL.__AC_SX300_SY300_QL70_ML2_.jpg,b0chxlgxhq,1 lithium ion batteries required. (included),mu793aa/a
9/16/2024,amazon_egy,mobile phones,realme,c21y,"realme c21y dual sim 64gb 4gb ram, 4g lte phone 6.5in, black)",,android 10.0,4 gb,4 gb,6.5 inches,720 x 1600,60,,"bluetooth, wi-fi, usb",snapdragon,black,unlocked for all carriers,4g,"[{'reviewer': 'bassem dolf faleh', 'rating': '5.0 ', 'date': 'reviewed in egypt on 14 february 2024', 'review': 'جميل\nread more'}, {'reviewer': 'doaa', 'rating': '5.0 ', 'date': 'reviewed in egypt on 23 september 2022', 'review': 'v good\nread more'}, {'reviewer': 'mohamed', 'rating': '5.0 ', 'date': 'reviewed in egypt on 1 february 2022', 'review': 'التليفون حلو وممتاز احسن امازون في الدنيا\nread more'}, {'reviewer': 'mohamed a.', 'rating': '5.0 ', 'date': 'reviewed in egypt on 24 july 2023', 'review': 'منتج ممتاز\nread more'}]",4.3,,https://www.amazon.eg/-/en/realme-C21Y-Phone-6-5in-Black/dp/B09FGZDDF1/ref=sr_1_189?dib=eyJ2IjoiMSJ9.9lq5X3_e8PNU9eab_WwZJzxqoufWfd8JAy2T6ZwEaMXIjTVY4N6At_zvV2p9j9-YKbaYjGJyYjPvq9K9F63hZmA3xF4lNC0K-8Ew13n7_FYtlqo9qyYjEYmyw7AdDE9hjHNSr_ICAMc8UIX8Yg6EVso4aXx33n4yVGqhnaAsD66QjXUPWoEgloOibXmH40nbxCdlGklRwS4woU7NIYbiYueFAip98WhyNPNWYtUe2cCjBE3AFec-9wccusE0-_xt5c5bu1OzBElCZLkAaT29yZQt__tWKhNrnpms8oT0-vA.mzvEJX29rFlsSE4JvXyZJNaNLeHy9ClyKyIQPWeTRLY&dib_tag=se&qid=1726502658&refinements=p_123%3A110955%7C1500397%7C329744%7C338933%7C339703%7C367594%7C380758%7C46655%7C559198%7C568349&rnid=91049076031&s=electronics&sr=1-189,https://m.media-amazon.com/images/I/61jAfCRJq2L.__AC_SX300_SY300_QL70_ML2_.jpg,b09fgzddf1,1 lithium ion batteries required. (included),
9/16/2024,amazon_egy,mobile phones,xiaomi,redmi 13,"redmi 13 mobile, midnight black (8gb ram+256gb) |mediatek helio g91 ultra processor| 6.79"" fhd+ 90hz display | triple camera 108mp + 2mp, 13mp front camera |3-pin charger |1 year manufacturer warranty",,android 13.0,8gb,256 gb,,,,,,,black,unlocked for all carriers,4g,"[{'reviewer': 'مصطفى على', 'rating': '1.0 ', 'date': 'reviewed in egypt on 25 august 2024', 'review': 'ولله العظيم جالى سماعه بلوتوث بدل التليفون\nread more'}]",1,,https://www.amazon.eg/-/en/Midnight-Mediatek-processor-manufacturer-warranty/dp/B0D5DDPYZM/ref=sr_1_132?dib=eyJ2IjoiMSJ9.iougLSfZdjhK9FhM3jNBxcA0y45gtbJL_ZpfOx17BWTufTDmWSIuIxGjrxetvS5FTHh588ZlAzhdH0IiIzMpbczkSHjbDTtOuVWs32DoVBqUGSXPz4S4V8bejx7QlXZnLAQfXBfvJ-V1Qil8JL8Uj2hNuDX15wLIznuZnl-Z_7ygIqkaWLLvsYeE0jejxvjTGK0WWGp70-FnbCqJ4p79K2p1GW3d2d4u31VLC84LXRYI2gh5GfH4xSIaVS80u_sOqQ83-X2ewLwiprPHHjyoZGbW_nWtgfzrw9yKGdXD7sQ.hY8jzW8sl3JQfanr535b7JaInStZ44S0ad1o_TYWHeA&dib_tag=se&qid=1726502652&refinements=p_123%3A110955%7C1500397%7C329744%7C338933%7C339703%7C367594%7C380758%7C46655%7C559198%7C568349&rnid=91049076031&s=electronics&sr=1-132,https://m.media-amazon.com/images/I/61CuDMOL+uL._AC_SY300_SX300_.jpg,b0d5ddpyzm,1 lithium ion batteries required. (included),mzb0gz7en
9/16/2024,amazon_egy,mobile phones,realme,rmx3997,realme 12x 5g 256gb 8gb feather green int+nfc,8500,"android 14, realme ui 5.0",8gb,8 gb,6.67 inches,,,,,,feather green,unlocked for all carriers,,"[{'reviewer': 'chef ilyas', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 1 september 2024', 'review': 'products is good thank you five star\nread more'}, {'reviewer': 'trendsetter', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 25 august 2024', 'review': 'overall good performance as per medium range price..\nread more'}, {'reviewer': 'karuthaiah muthu', 'rating': '1.0 ', 'date': 'reviewed in the united arab emirates on 5 september 2024', 'review': 'battery failure within 1 month.\nread more'}, {'reviewer': 'tuan christoper michele bucker', 'rating': '1.0 ', 'date': 'reviewed in the united arab emirates on 1 july 2024', 'review': 'took for vacation not working at all .. and can’t return back due to out of the country from dubai\nread more'}, {'reviewer': 'سيء للغايه', 'rating': '1.0 ', 'date': 'reviewed in saudi arabia on 21 august 2024', 'review': 'سيء للغايه\nread more'}]",3.3,3,https://www.amazon.eg/-/en/realme-12x-256GB-Feather-Green/dp/B0D2DRJ98H/ref=sr_1_147?dib=eyJ2IjoiMSJ9.tko8oVB9Y7zau6Nlv7xA3F9-ITxHeByBvLJAn6zLmTrhxzS2LynHFZlpdkWiNzd9Aze4D2jKV0BjTLQq9HEVcTVCBjaFBwAKtxLWrsRuANPLn4wyseyfY9YTiGHO7jfSpSTS5s1qqgy3krLRt2bZ_h2LZSEWd5spzkr-BiljItSdEbwftamJuKzoQ7t-txExu2RZLmLNVHsFjTKfkbkXNKwJzplFS4ILz8CwLFHq-SROPkVZe-KurUOWGpN-Au8PXmHqPhC1YGeYXxfCUDvClYKJfl5NFmS8NFSoqItI4WI.LcGUNWfGc8i5BGezUSF9jeY50NJweKpnIO48XlZ7ohI&dib_tag=se&qid=1726502654&refinements=p_123%3A110955%7C1500397%7C329744%7C338933%7C339703%7C367594%7C380758%7C46655%7C559198%7C568349&rnid=91049076031&s=electronics&sr=1-147,https://m.media-amazon.com/images/I/61GX-OpXbIL.__AC_SX300_SY300_QL70_ML2_.jpg,b0d2drj98h,1 lithium polymer batteries required. (included),1.3001E+11
9/16/2024,amazon_egy,mobile phones,realme,c33,"realme c33 4gb ram, 128gb storage - night sea, bluetooth, wi-fi, usb",6999,android 12.0,4 gb,128 gb,6.5 inches,720 x 1600,60,1.8 ghz,,snapdragon,,,,"[{'reviewer': 'سيئ جدا و بيعلق من اول اسبوع', 'rating': '1.0 ', 'date': 'reviewed in egypt on 25 october 2023', 'review': 'بيعلق من اول فتره الاستخدام\nread more'}, {'reviewer': 'ehab', 'rating': '3.0 ', 'date': 'reviewed in egypt on 8 may 2023', 'review': 'الى الان جيد\nread more'}]",3,,https://www.amazon.eg/-/en/Realme-C33-4GB-128GB-Storage/dp/B0BSTCVJWW/ref=sr_1_218?dib=eyJ2IjoiMSJ9.fkG7xqACeHa3VkT_X2Jfb20fRYOWV2XltkfeAsB9oaVMDUjSYJnI0JDRA-OxMmyJ2TpZilNs_wYvemJ5DLJ6ziwWH0ZYEpiYBJi6nvV2Z8saiJpky6UErDmNCKTRfrKR8G_xoFr1mKkTXfGTJG6GSWzZ8i9L7yfYLZmUCZuDqkDa5mg4vKLpAPdpj62w2MKZW6QhEjUb4B6zvieOixEBxvboMfMffHI9f_8QOavWIjq7VPYnG4-H3yPQK6f0SfFVjr11UYlqxN91xxNcUuL0aiL_225uTGe9vcpX8GETdKs.bvSb5eDKil8HB6pvt6P7sioH5nshGfB8zA395cCVTFM&dib_tag=se&qid=1726502663&refinements=p_123%3A110955%7C1500397%7C329744%7C338933%7C339703%7C367594%7C380758%7C46655%7C559198%7C568349&rnid=91049076031&s=electronics&sr=1-218,https://m.media-amazon.com/images/I/51w5z3wOpTL.__AC_SX300_SY300_QL70_ML2_.jpg,b0bstcvjww,,realme c33
9/16/2024,amazon_egy,mobile phones,xiaomi,redmi note 12,"xiaomi redmi note 12 (ice blue 8gb ram, 128 storage) - smooth 120hz amoled display |powerful snapdragon® processor | 50mp ai triple camera | 33w fast charging",8999,android 13.0,8 gb,256 gb,6.67 inches,2400 x 1080,240,2.4 ghz,"bluetooth, wi-fi, usb",snapdragon,ice blue,cellular,,"[{'reviewer': 'nady elazizy', 'rating': '1.0 ', 'date': 'reviewed in egypt on 21 december 2023', 'review': 'يرجي توضيح انه ضمان دولي وليس محلي\nread more'}, {'reviewer': 'md redoy hossain', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 3 december 2023', 'review': 'display ram & rom also excellent battery performance everything all side good thanks provide good phone amazon.sa & love xiaomi 🤘\nread more'}, {'reviewer': 'mohamed fadaly', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 16 december 2023', 'review': 'هاتف ممتاز مقارنه بسعره\nread more'}, {'reviewer': 'suhel_b', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 29 july 2024', 'review': 'only compromise this device does is processing power, just put an memory card and boost the ram in settings. will do the job of an average smartphone\nread more'}, {'reviewer': 'a rahman', 'rating': '2.0 ', 'date': 'reviewed in saudi arabia on 14 december 2023', 'review': 'الشاشة بطي،والبطارية يتخلص بسرعة\nread more'}]",4,,https://www.amazon.eg/-/en/Xiaomi-Redmi-note-Blue-Storage/dp/B0C6LWSBLY/ref=sr_1_182?dib=eyJ2IjoiMSJ9.9lq5X3_e8PNU9eab_WwZJzxqoufWfd8JAy2T6ZwEaMXIjTVY4N6At_zvV2p9j9-YKbaYjGJyYjPvq9K9F63hZmA3xF4lNC0K-8Ew13n7_FYtlqo9qyYjEYmyw7AdDE9hjHNSr_ICAMc8UIX8Yg6EVso4aXx33n4yVGqhnaAsD66QjXUPWoEgloOibXmH40nbxCdlGklRwS4woU7NIYbiYueFAip98WhyNPNWYtUe2cCjBE3AFec-9wccusE0-_xt5c5bu1OzBElCZLkAaT29yZQt__tWKhNrnpms8oT0-vA.mzvEJX29rFlsSE4JvXyZJNaNLeHy9ClyKyIQPWeTRLY&dib_tag=se&qid=1726502658&refinements=p_123%3A110955%7C1500397%7C329744%7C338933%7C339703%7C367594%7C380758%7C46655%7C559198%7C568349&rnid=91049076031&s=electronics&sr=1-182,https://m.media-amazon.com/images/I/61pWU6jmdjL.__AC_SX300_SY300_QL70_ML2_.jpg,b0c6lwsbly,,m7u
